131897	2012	37187	21104	1
131897	2012	40430	26741	6
131897	2012	17561	12888	1
131897	810	11827	20856	3
131897	810	44739	18193	1
131897	810	18257	20378	3
131897	2012	40430	42663	2
131897	2012	21104	9895	1
131897	2012	17561	26741	3
131897	810	20856	20378	5
131897	810	11827	33057	2
131897	2012	17839	9895	1
131897	2012	5064	17839	1
131897	810	20379	6627	3
131897	2012	26741	20779	1
131897	2012	21104	17839	10
131897	810	20378	11827	3
131897	810	33057	20486	1
131897	2012	42663	8987	1
131897	810	18193	11827	3
131897	2012	8987	17839	3
131897	2012	8987	26741	5
131897	810	11827	44739	4
131897	810	19490	11827	5
131897	810	20856	20379	4
131897	2012	40430	37583	1
131897	2012	12888	40430	1
131897	2012	26741	37187	1
131897	810	20378	44739	3
131897	2012	37187	17839	1
131897	810	6627	18196	1
131897	2012	5064	40430	2
131897	810	18196	18193	6
131897	2012	8987	20779	2
131897	810	18193	20856	1
131897	2012	17839	20779	9
131897	2012	5064	12888	6
131897	810	20379	18196	2
131897	810	11827	20378	1
131897	2012	42663	5064	4
131897	810	44739	20856	3
131897	2012	5064	26741	1
131897	2012	21104	17561	4
131897	810	33057	18257	1
131897	810	20378	19490	1
131897	2012	14056	17561	5
131897	2012	21104	14056	4
131897	2012	14056	9895	1
131897	810	18257	18193	2
131897	2012	8987	5064	6
131897	2012	21104	26741	2
131897	810	41452	44739	4
131897	810	20856	18196	7
131897	2012	8987	37187	1
131897	810	11827	20379	1
131897	810	18196	41452	12
131897	2012	8987	42663	2
131897	810	41452	20856	3
131897	810	18193	20378	1
131897	2012	20779	17839	4
131897	810	6627	19490	2
131897	810	6627	18257	7
131897	2012	8987	12888	2
131897	2012	40430	5064	1
131897	810	20856	44739	3
131897	2012	17561	40430	7
131897	2012	20779	37187	1
131897	2012	37583	42663	1
131897	2012	8987	40430	4
131897	2012	42663	26741	1
131897	2012	40430	17561	8
131897	2012	21104	42663	2
131897	810	18257	41452	7
131897	2012	20779	5064	2
131897	810	11827	19490	6
131897	2012	17561	42663	1
131897	2012	12888	26741	3
131897	2012	12888	20779	8
131897	2012	17839	5064	4
131897	2012	42663	17839	5
131897	810	6627	44739	5
131897	810	18196	20379	1
131897	2012	20779	21104	9
131897	810	6627	20856	4
131897	810	18193	20379	2
131897	810	20856	18257	1
131897	810	20856	19490	4
131897	2012	20779	17561	3
131897	2012	5064	20779	1
131897	2012	9895	17561	2
131897	2012	9895	12888	1
131897	2012	42663	14056	1
131897	2012	40430	20779	1
131897	2012	14056	26741	1
131897	810	20379	20378	2
131897	2012	9895	40430	7
131897	2012	21104	12888	1
131897	810	18193	19490	2
131897	2012	17839	8987	6
131897	2012	8987	9895	1
131897	810	11827	19507	1
131897	2012	37583	8987	2
131897	810	11827	18196	1
131897	2012	17561	14056	2
131897	810	19490	20378	5
131897	2012	42663	40430	3
131897	810	41452	11827	1
131897	2012	14056	12888	1
131897	810	18196	18257	1
131897	2012	26741	8987	1
131897	2012	37583	40430	1
131897	2012	17839	37583	1
131897	2012	17561	17839	9
131897	810	20379	20486	1
131897	2012	21104	40430	4
131897	810	19490	18196	13
131897	2012	17839	12888	4
131897	810	20486	41452	1
131897	810	41452	20379	2
131897	810	18257	44739	2
131897	2012	17839	42663	3
131897	810	19490	20379	3
131897	2012	17839	26741	5
131897	810	20486	33057	1
131897	810	44739	20486	1
131897	810	20378	6627	4
131897	810	44739	6627	4
131897	2012	17561	20779	2
131897	810	18196	20856	2
131897	2012	12888	8987	1
131897	810	20856	11827	5
131897	2012	37187	20779	1
131897	810	18193	33057	1
131897	2012	40430	21104	4
131897	810	41452	19490	3
131898	818	28081	20738	1
131898	1757	24564	39116	4
131898	1757	38053	39116	1
131898	1757	20798	25175	3
131898	1757	24564	25175	1
131898	1757	20798	20707	11
131898	1757	20707	25397	1
131898	818	10068	9909	1
131898	818	5517	17109	5
131898	1757	37609	25175	1
131898	1757	25397	13947	1
131898	818	28081	9909	1
131898	1757	13307	24564	3
131898	818	17109	18197	2
131898	818	17109	41023	1
131898	818	20739	28081	1
131898	1757	13307	25397	1
131898	1757	13947	40689	1
131898	818	15628	20738	5
131898	818	10068	28081	2
131898	818	20736	28081	2
131898	1757	37609	24564	2
131898	818	20781	18197	2
131898	818	18197	17109	5
131898	1757	13947	20798	12
131898	818	18197	20781	1
131898	1757	25397	20798	1
131898	1757	20707	39116	6
131898	818	20738	4823	1
131898	1757	20707	13947	2
131898	1757	39116	13307	7
131898	1757	37609	20707	1
131898	1757	24564	37609	1
131898	818	15628	20739	2
131898	1757	37609	20798	1
131898	818	20738	5517	2
131898	818	9909	41023	2
131898	1757	25175	13947	7
131898	1757	20707	38053	2
131898	1757	25175	37885	2
131898	1757	39116	13947	2
131898	818	9909	20739	3
131898	1757	25175	24564	2
131898	1757	20798	37885	1
131898	1757	20798	13947	3
131898	1757	20707	37885	1
131898	1757	25397	20707	2
131898	1757	39116	24564	1
131898	818	18197	15628	5
131898	818	20739	18197	1
131898	818	20736	15628	1
131898	818	5517	9909	3
131898	1757	13307	37609	1
131898	818	5517	28081	1
131898	818	17109	5517	5
131898	1757	37885	20798	1
131898	1757	39116	38053	3
131898	1757	13307	38045	1
131898	818	20736	20739	2
131898	1757	25397	25175	2
131898	1757	24564	38053	3
131898	818	10068	15628	2
131898	818	17109	28081	4
131898	818	15628	10068	1
131898	1757	24564	25397	3
131898	1757	25397	14610	1
131898	1757	20798	38045	1
131898	1757	25397	40689	2
131898	818	9909	15628	2
131898	818	41023	28081	1
131898	1757	14610	39116	1
131898	818	20738	20736	1
131898	1757	25397	37609	1
131898	818	28081	41023	1
131898	818	20738	20738	1
131898	818	10068	41023	1
131898	818	4823	20712	1
131898	818	4823	18197	3
131898	1757	39116	20798	5
131898	1757	25175	37609	1
131898	818	20781	28081	1
131898	818	5517	41023	1
131898	1757	38045	20798	1
131898	818	17109	10068	3
131898	1757	24564	20707	1
131898	818	18197	28081	1
131898	818	10068	20738	1
131898	1757	38045	24564	1
131898	1757	13947	13307	1
131898	818	5517	15628	1
131898	818	15628	18197	3
131898	1757	24564	38045	3
131898	818	20736	10068	1
131898	818	20739	17109	1
131898	1757	20798	38053	3
131898	818	20736	9909	6
131898	1757	25397	13307	2
131898	818	28081	20736	2
131898	1757	38053	37609	1
131898	1757	40689	37885	1
131898	1757	20798	24564	1
131898	1757	13947	25397	2
131898	818	18197	41023	2
131898	1757	37885	38053	1
131898	818	18197	10068	5
131898	1757	38045	37885	1
131898	1757	37885	25175	1
131898	1757	37609	13307	1
131898	1757	38053	24564	2
131898	1757	37885	39116	3
131898	818	17109	9909	1
131898	1757	25175	38045	3
131898	818	20736	20781	1
131898	1757	20707	20798	3
131898	818	20739	5517	1
131898	818	20736	41023	4
131898	1757	13307	13307	2
131898	1757	24564	20798	1
131898	1757	37885	25397	1
131898	1757	24564	13307	2
131898	1757	13947	39116	2
131898	818	41023	20739	1
131898	818	41023	5517	1
131898	1757	25397	38045	4
131898	1757	38053	20707	1
131898	1757	20798	37609	2
131898	818	20739	20781	1
131898	818	28081	15628	1
131898	1757	13947	25175	9
131898	818	20739	9909	2
131898	1757	38045	13947	3
131898	818	20739	20736	3
131898	818	17109	15628	2
131898	818	15628	28081	1
131898	1757	25397	24564	2
131898	818	20738	20712	1
131898	1757	13307	38053	2
131898	1757	38053	38045	1
131898	818	9909	10068	3
131898	818	20736	17109	1
131898	818	18197	4823	1
131898	1757	20707	24564	1
131898	1757	20798	39116	6
131898	1757	13947	38053	1
131898	1757	25175	25397	2
131898	1757	38045	13307	4
131898	1757	20798	25397	2
131898	818	9909	5517	3
131898	818	20738	10068	1
131898	1757	25175	13307	1
131898	1757	39116	39116	1
131898	818	41023	4823	1
131898	818	28081	5517	1
131898	818	9909	18197	1
131898	818	20738	15628	5
131898	818	5517	18197	3
131898	1757	38045	25175	1
131898	818	15628	5517	5
131898	1757	20798	40689	1
131898	1757	25175	25175	1
131898	818	41023	9909	1
131898	818	28081	17109	4
131898	818	15628	17109	1
131898	1757	38053	25397	1
131898	1757	25175	38053	2
131898	818	5517	20781	2
131898	1757	38053	38053	1
131898	1757	13307	39116	2
131898	1757	38045	25397	7
131898	818	10068	17109	3
131898	1757	39116	20707	3
131898	818	15628	41023	3
131898	1757	38053	13307	3
131898	818	18197	20736	1
131898	1757	37609	25397	1
131898	1757	25397	39116	1
131898	818	20736	4823	1
131898	1757	40689	25397	1
131898	1757	25175	20798	2
131898	818	20739	20738	1
131898	1757	13947	38045	3
131898	818	18197	9909	1
131898	818	28081	20739	1
131898	818	4823	41023	1
131898	1757	37885	40689	1
131898	1757	13307	20798	1
131898	818	28081	10068	1
131898	818	5517	20738	1
131898	1757	20707	13307	3
131898	818	20736	18197	2
131898	1757	39116	25397	2
131898	818	9909	20736	2
131898	818	4823	10068	1
131898	1757	13307	20707	1
131898	818	18197	20739	1
131898	818	41023	17109	3
131898	818	20781	20739	1
131899	163	40144	10614	2
131899	683	20885	17158	4
131899	163	5187	5187	1
131899	163	28641	38150	3
131899	163	34336	28641	1
131899	683	19766	4749	1
131899	683	19766	13019	1
131899	163	38059	28641	1
131899	683	10112	4749	1
131899	683	8709	4749	1
131899	163	40144	38150	4
131899	163	6496	34336	1
131899	683	4837	14145	3
131899	163	18181	5187	7
131899	683	19487	4124	1
131899	683	10112	17158	3
131899	683	17158	4749	2
131899	163	37006	18181	1
131899	163	5187	10614	5
131899	683	4837	19487	1
131899	683	14145	13019	1
131899	163	5311	5187	1
131899	163	37006	28641	3
131899	683	4749	17158	2
131899	683	5464	10112	1
131899	683	8709	17158	3
131899	163	5187	5311	1
131899	163	5311	34336	2
131899	683	10112	4837	1
131899	683	4749	14145	3
131899	683	19766	10112	1
131899	683	41450	4749	1
131899	683	5464	14145	3
131899	163	18181	38059	1
131899	163	20380	34336	1
131899	163	10614	38150	1
131899	163	38059	6496	5
131899	683	19766	41450	6
131899	163	10614	28641	5
131899	163	45682	5187	1
131899	683	19487	8709	1
131899	683	20885	13019	1
131899	163	18181	6496	5
131899	683	4749	10112	3
131899	163	10614	37006	1
131899	163	5311	38150	2
131899	163	45682	40144	4
131899	683	5464	19487	1
131899	163	5311	38059	7
131899	683	4837	17158	3
131899	683	13019	8709	5
131899	683	5464	20885	1
131899	683	14145	5464	5
131899	683	5464	17158	6
131899	163	5187	34336	3
131899	163	10614	20380	1
131899	163	37006	45682	1
131899	683	10112	19766	2
131899	163	6496	18181	1
131899	683	20885	20885	1
131899	163	6496	38150	1
131899	163	28641	40144	3
131899	683	5464	4749	4
131899	683	13019	5464	4
131899	683	17158	4837	2
131899	163	40144	45682	4
131899	683	5464	19766	3
131899	163	38059	10614	1
131899	163	6496	40144	2
131899	683	13019	4837	5
131899	683	41450	17158	3
131899	163	5187	18181	3
131899	163	38150	34336	1
131899	683	17158	19766	4
131899	683	19766	8709	3
131899	163	40144	37006	2
131899	163	20380	5311	2
131899	163	5187	37006	4
131899	683	4837	20885	2
131899	163	38150	20380	3
131899	163	37006	5311	6
131899	163	18181	5311	5
131899	163	38150	10614	1
131899	683	17158	20885	4
131899	163	5187	38150	1
131899	163	10614	34336	3
131899	163	34336	10614	3
131899	683	19487	4837	2
131899	163	34336	5187	2
131899	163	5187	45682	1
131899	683	17158	8709	3
131899	163	37006	34336	1
131899	163	37006	38059	1
131899	683	41450	10112	4
131899	683	13019	4749	4
131899	683	17158	5464	1
131899	683	5464	41450	9
131899	683	14145	10112	8
131899	683	17158	13019	1
131899	163	28641	5311	1
131899	683	8709	41450	3
131899	683	8709	10112	2
131899	683	4749	41450	1
131899	683	4837	13019	9
131899	683	10112	19487	2
131899	163	6496	10614	5
131899	683	41450	8709	1
131899	683	19766	20885	1
131899	683	17158	10112	1
131899	683	10112	8709	1
131899	683	4749	8709	2
131899	683	4837	10112	3
131899	683	14145	39274	1
131899	163	6496	5311	3
131899	163	6496	5187	6
131899	163	38059	45682	1
131899	163	38059	38150	1
131899	683	8709	20885	3
131899	163	37006	20380	1
131899	163	5187	6496	3
131899	683	4837	19766	1
131899	163	38059	37006	3
131899	683	10112	41450	2
131899	163	5311	6496	4
131899	163	5311	40144	2
131899	163	28641	5187	1
131899	163	5187	28641	6
131899	163	45682	10614	1
131899	683	20885	41450	3
131899	683	8709	4124	1
131899	163	28641	34336	3
131899	163	38059	5187	1
131899	163	37006	38150	1
131899	683	4749	5464	3
131899	163	28641	37006	2
131899	163	34336	38059	3
131899	683	4749	13019	7
131899	683	5464	8709	1
131899	163	38059	5311	3
131899	163	34336	5311	1
131899	163	34336	38150	2
131899	683	8709	19766	4
131899	683	8709	4837	4
131899	683	41450	20885	3
131899	683	39274	10112	1
131899	683	41450	19766	4
131899	163	5311	10614	4
131899	163	34336	45682	1
131899	683	4837	8709	2
131899	163	5187	40144	3
131899	683	14145	17158	1
131899	683	4837	41450	1
131899	683	8709	14145	3
131899	163	37006	5187	5
131899	683	13019	14145	4
131899	683	14145	4749	3
131899	163	34336	37006	2
131899	683	19766	17158	3
131899	163	6496	28641	3
131899	683	13019	20885	3
131899	163	5311	37006	10
131899	683	8709	13019	1
131899	683	4749	19766	3
131899	683	13019	19766	1
131899	163	28641	10614	3
131899	683	17158	41450	2
131899	163	38150	37006	3
131899	163	5311	20380	3
131899	163	38059	40144	1
131899	683	19766	5464	2
131899	683	14145	4837	6
131900	165	5123	33302	1
131900	1772	8781	13889	10
131900	1772	5081	9906	1
131900	165	38117	5060	1
131900	165	5051	33302	2
131900	165	5303	38117	6
131900	165	8782	18187	1
131900	1772	10681	21015	2
131900	165	5060	5123	8
131900	165	38118	8782	1
131900	165	33302	5303	2
131900	165	5303	5051	9
131900	1772	38074	21015	2
131900	1772	9906	21015	1
131900	165	5303	8782	4
131900	165	8782	5060	12
131900	165	5123	5303	5
131900	165	37057	5051	1
131900	165	38117	8782	2
131900	1772	5081	8781	1
131900	165	18187	37057	2
131900	1772	25394	38074	2
131900	1772	21015	6333	3
131900	1772	25394	8781	8
131900	165	38117	5052	4
131900	1772	10681	38075	1
131900	1772	38074	25394	1
131900	1772	20718	38074	3
131900	165	33302	18187	3
131900	165	12998	5052	5
131900	1772	8781	38074	5
131900	165	37057	12998	1
131900	1772	13889	38078	1
131900	165	12998	37057	2
131900	1772	25394	6333	3
131900	1772	20718	20361	1
131900	1772	21015	13889	2
131900	1772	8781	5081	1
131900	1772	25394	34348	3
131900	1772	34348	6333	3
131900	1772	5081	38078	1
131900	165	5051	5052	6
131900	1772	8781	38075	1
131900	1772	6333	38078	3
131900	1772	25394	21015	4
131900	165	37600	8782	1
131900	1772	8781	9906	4
131900	165	33302	5060	2
131900	1772	5081	13889	3
131900	1772	21015	8781	1
131900	165	18187	5303	2
131900	1772	20718	21015	1
131900	165	5052	12998	3
131900	165	12998	33302	1
131900	1772	21015	38074	2
131900	1772	13889	20361	1
131900	1772	6333	8781	1
131900	165	5051	38117	2
131900	165	37057	38117	2
131900	1772	38075	34348	1
131900	165	8782	12998	1
131900	165	5052	37057	2
131900	165	38117	5051	3
131900	165	5060	8782	9
131900	165	5060	5051	6
131900	1772	38078	34348	2
131900	1772	13889	38075	3
131900	1772	38078	25394	3
131900	1772	8781	10681	1
131900	1772	9906	6333	1
131900	165	5303	5060	8
131900	1772	38078	9906	1
131900	165	8782	37070	1
131900	1772	10681	6333	1
131900	1772	8781	6333	2
131900	1772	38075	10681	1
131900	1772	13889	8781	11
131900	165	8782	5123	3
131900	1772	38075	25394	3
131900	165	5060	5052	3
131900	165	5052	38117	1
131900	165	38117	5303	2
131900	1772	6333	21015	2
131900	1772	5081	25394	1
131900	1772	13889	6333	1
131900	1772	9906	25394	3
131900	165	37057	33302	2
131900	1772	20718	5081	4
131900	165	8782	5303	8
131900	1772	13889	25394	4
131900	1772	8781	38078	2
131900	1772	38075	13889	1
131900	165	37600	5303	2
131900	165	5052	5051	2
131900	165	5051	37600	3
131900	1772	8781	21015	4
131900	1772	20718	13889	2
131900	165	5051	5060	2
131900	165	33302	5052	3
131900	165	5123	5060	5
131900	165	5303	33302	1
131900	1772	38074	8781	6
131900	165	38117	5123	6
131900	1772	9906	38078	1
131900	165	5060	38117	6
131900	1772	9906	20361	1
131900	165	33302	37057	4
131900	1772	21015	34348	5
131900	1772	38075	38078	1
131900	165	38117	33302	2
131900	165	37057	18187	1
131900	165	33302	5051	2
131900	165	37070	5060	1
131900	165	18187	12998	2
131900	1772	38078	5081	2
131900	165	18187	37600	1
131900	1772	21015	38078	9
131900	1772	13889	21015	2
131900	165	5060	38118	1
131900	165	12998	8782	1
131900	165	5123	8782	1
131900	165	8782	5051	2
131900	1772	8781	20718	2
131900	165	5052	5123	3
131900	165	5123	5052	2
131900	165	5052	5303	2
131900	1772	34348	38074	1
131900	1772	20361	13889	2
131900	1772	25394	9906	1
131900	165	37600	33302	2
131900	165	5303	12998	2
131900	165	5303	37057	1
131900	165	37070	5052	1
131900	1772	6333	13889	1
131900	165	8782	37057	2
131900	165	12998	5303	1
131900	165	37600	38117	1
131900	1772	25394	13889	4
131900	1772	8781	25394	5
131900	1772	8781	34348	3
131900	1772	38075	8781	1
131900	165	5303	5123	5
131900	1772	25394	20361	1
131900	1772	20718	8781	3
131900	1772	38078	6333	1
131900	165	38117	37070	2
131900	165	33302	37600	4
131900	165	5052	5060	2
131900	165	5060	18187	4
131900	1772	34348	38078	3
131900	165	8782	38117	3
131900	165	37600	12998	1
131900	165	5060	37070	1
131900	1772	25394	38078	2
131900	165	5303	37070	2
131900	165	5051	12998	3
131900	165	37600	5051	2
131900	1772	13889	9906	2
131900	1772	34348	21015	4
131900	1772	6333	34348	5
131900	165	5123	38117	2
131900	165	33302	12998	1
131900	165	18187	33302	5
131900	165	5303	5052	11
131900	1772	21015	25394	2
131900	165	5123	5051	2
131900	1772	25394	5081	1
131900	165	37070	5303	3
131900	165	12998	37600	2
131900	165	5060	5303	6
131900	165	33302	8782	8
131900	1772	38074	34348	1
131900	165	5123	37057	1
131900	165	38117	12998	2
131900	165	33302	38117	1
131900	1772	25394	10681	1
131900	165	37057	5060	1
131900	165	8782	33302	7
131900	1772	34348	25394	1
131900	165	37070	38118	1
131900	1772	21015	5081	1
131900	1772	6333	9906	2
131900	165	5051	5303	3
131900	165	5060	33302	4
131900	165	12998	5051	1
131900	165	18187	8782	8
131900	165	18187	5052	1
131900	1772	38078	21015	7
131900	1772	38078	38074	1
131900	1772	38078	8781	1
131900	165	12998	38117	2
131900	165	37600	18187	4
131900	1772	5081	20718	2
131900	165	5051	5123	3
131900	165	37057	5303	3
131900	165	18187	5060	5
131900	165	5303	38118	2
131900	1772	38074	38075	1
131900	165	18187	5051	1
131900	165	5052	33302	1
131901	1741	20394	21085	1
131901	1741	12483	14088	2
131901	812	18171	18173	1
131901	1741	9894	20755	1
131901	812	39982	20362	1
131901	812	35341	20783	2
131901	812	5184	20727	1
131901	1741	21085	20751	2
131901	812	18173	18258	2
131901	1741	20751	12483	7
131901	812	18173	9865	1
131901	812	20362	18258	1
131901	1741	20752	21085	1
131901	812	18171	20362	2
131901	812	35341	20362	4
131901	812	20783	32319	2
131901	812	18173	35341	2
131901	1741	14088	21085	1
131901	1741	21085	20752	2
131901	812	39982	20727	2
131901	1741	20751	20394	1
131901	812	20362	40706	1
131901	1741	20755	12483	1
131901	1741	9894	14088	1
131901	812	9865	18258	5
131901	1741	9894	20757	1
131901	1741	12483	20394	1
131901	812	9865	20783	5
131901	812	18258	20783	2
131901	1741	12483	9894	1
131901	812	35341	39982	2
131901	1741	14088	20753	3
131901	812	18258	32319	2
131901	812	18258	5184	1
131901	1741	20753	9894	1
131901	812	20727	35341	1
131901	812	18171	5184	1
131901	1741	20757	20751	2
131901	1741	21085	20753	1
131901	812	5184	18258	3
131901	812	39982	40706	1
131901	812	9865	32319	1
131901	1741	20755	18188	1
131901	1741	14088	20752	2
131901	812	18173	20783	7
131901	1741	20755	20751	2
131901	1741	9894	18188	4
131901	812	5184	18173	1
131901	1741	20747	20753	3
131901	812	20727	20783	5
131901	1741	20751	38043	3
131901	1741	20747	20394	1
131901	1741	9894	21085	2
131901	812	35341	9865	1
131901	812	20727	32319	1
131901	1741	14088	20755	2
131901	812	18258	39982	3
131901	1741	20753	20394	5
131901	1741	20757	20753	1
131901	1741	38043	12483	1
131901	812	20362	18173	11
131901	812	9865	18173	2
131901	1741	12483	20755	3
131901	812	20783	35341	1
131901	812	18173	20362	6
131901	1741	18188	12483	4
131901	812	9865	39982	4
131901	812	20783	39982	3
131901	1741	20757	20752	1
131901	1741	20751	21085	1
131901	812	18171	9865	2
131901	1741	38043	20757	1
131901	1741	21085	9894	2
131901	1741	20752	12483	6
131901	812	39982	18173	3
131901	1741	20751	20752	1
131901	1741	12483	18188	1
131901	812	5184	18171	2
131901	812	20362	32319	2
131901	812	35341	32319	1
131901	1741	18188	20757	2
131901	812	5184	39982	3
131901	812	18258	9865	4
131901	1741	21085	12483	2
131901	812	18171	35341	2
131901	812	18258	20727	1
131901	1741	20394	20751	2
131901	812	18258	18173	3
131901	1741	20747	14088	3
131901	1741	12483	20757	5
131901	812	18171	39982	1
131901	1741	9894	20747	1
131901	1741	18188	9894	1
131901	812	32319	32319	1
131901	1741	38043	14088	3
131901	812	18171	18258	1
131901	1741	20753	14088	3
131901	812	32319	18173	2
131901	1741	20753	12483	5
131901	812	20362	35341	3
131901	812	32319	5184	1
131901	1741	20751	9894	1
131901	812	39982	32319	3
131901	812	39982	20783	2
131901	812	20727	18173	2
131901	812	35341	18173	2
131901	1741	20755	21085	1
131901	1741	18188	20751	1
131901	812	20362	39982	6
131901	812	32319	18258	1
131901	1741	9894	12483	3
131901	812	32319	9865	1
131901	812	32319	20362	1
131901	812	35341	20727	2
131901	1741	14088	20394	1
131901	1741	20747	38043	1
131901	1741	20751	20747	3
131901	1741	20753	38043	2
131901	812	9865	20362	1
131901	1741	12483	20751	5
131901	1741	38043	20752	2
131901	812	5184	9865	3
131901	1741	20751	45692	1
131901	1741	20752	38043	3
131901	1741	20751	20757	3
131901	1741	20757	38043	1
131901	1741	14088	12483	2
131901	812	18173	20727	4
131901	1741	18188	20752	2
131901	1741	12483	45692	1
131901	1741	20747	45692	3
131901	1741	9894	20751	4
131901	812	5184	35341	7
131901	812	18171	32319	3
131901	1741	20752	20751	3
131901	812	5184	20783	1
131901	1741	12483	20752	2
131901	812	20727	5184	1
131901	1741	20753	20755	1
131901	812	20727	20362	4
131901	1741	12483	21085	2
131901	1741	18188	20753	2
131901	1741	20757	14088	1
131901	1741	20757	12483	3
131901	812	35341	5184	4
131901	1741	21085	20394	1
131901	1741	45692	14088	3
131901	812	20783	18173	6
131901	1741	9894	45692	1
131901	1741	14088	38043	1
131901	812	32319	20727	1
131901	812	20727	39982	5
131901	1741	12483	20753	4
131901	1741	12483	38043	1
131901	1741	20751	20755	5
131901	812	20783	18258	1
131901	812	20783	20362	2
131901	812	18173	39982	6
131901	1741	20755	20394	1
131901	812	20362	20783	2
131901	1741	20747	12483	3
131901	1741	20753	45692	1
131901	1741	20394	14088	3
131901	812	9865	5184	2
131901	1741	45692	20394	1
131901	1741	20394	12483	1
131901	812	20727	18258	3
131901	1741	9894	20752	2
131901	1741	20753	21085	5
131901	1741	20755	14088	2
131901	1741	38043	21085	1
131901	1741	20752	20757	1
131902	1743	16052	20879	3
131902	1744	20901	40712	1
131902	1743	12416	20881	3
131902	1743	10085	20880	1
131902	1743	10085	20745	2
131902	1743	20881	25691	2
131902	1744	20891	8652	4
131902	1744	21202	25192	2
131902	1743	20881	12416	3
131902	1743	14126	20879	2
131902	1743	10085	12416	2
131902	1743	16052	12416	7
131902	1743	24060	20908	1
131902	1744	20901	8652	7
131902	1743	20879	20881	1
131902	1743	14126	20745	1
131902	1743	19954	20908	1
131902	1743	12416	20880	6
131902	1744	40712	21202	5
131902	1744	20899	20891	1
131902	1743	20741	14126	6
131902	1744	20899	25192	5
131902	1743	20881	10085	1
131902	1744	21202	40712	3
131902	1744	20901	20891	1
131902	1743	12416	19954	2
131902	1744	21202	20896	2
131902	1743	5446	24060	1
131902	1744	17147	5453	2
131902	1743	20879	20880	2
131902	1743	5446	25691	3
131902	1744	21202	19828	1
131902	1743	20881	14126	1
131902	1744	40712	8652	1
131902	1743	5446	20879	8
131902	1744	20901	25192	1
131902	1743	19954	25691	1
131902	1743	12416	5446	3
131902	1743	5446	14126	1
131902	1743	20908	20745	4
131902	1743	20741	10085	2
131902	1744	25192	20901	2
131902	1744	19828	8652	1
131902	1744	25192	17147	4
131902	1744	20901	20899	2
131902	1743	14126	19954	5
131902	1744	5453	20899	3
131902	1743	20879	25691	6
131902	1743	5446	20908	1
131902	1744	20899	17147	3
131902	1744	20901	20893	3
131902	1743	20879	24060	1
131902	1744	21202	20901	2
131902	1743	19954	20879	3
131902	1744	5453	20901	1
131902	1743	20879	5446	1
131902	1743	20880	25691	4
131902	1743	16052	20908	1
131902	1744	17147	8652	5
131902	1743	14126	24060	1
131902	1743	16052	25691	3
131902	1743	10085	25691	1
131902	1743	12416	16052	10
131902	1744	17147	20896	4
131902	1744	8652	17147	3
131902	1744	20899	20851	1
131902	1744	20891	20896	4
131902	1743	14126	20881	1
131902	1744	20891	40712	1
131902	1744	40712	25192	4
131902	1744	25192	40712	3
131902	1744	17147	20901	2
131902	1744	20893	9910	1
131902	1743	20741	12416	1
131902	1744	20896	20901	1
131902	1744	20851	17147	2
